R;P;T
7,739839E+08;-1,098685E+07;-3522136
7,747242E+08;-1,091369E+07;-3534698
7,754136E+08;-1,084554E+07;-3546397
7,760538E+08;-1,078227E+07;-3557260
7,766462E+08;-1,072373E+07;-3567312
7,771924E+08;-1,066975E+07;-3576580
7,77694E+08;-1,062018E+07;-3585091
7,781526E+08;-1,057485E+07;-3592874
7,7857E+08;-1,053359E+07;-3599957
7,789479E+08;-1,049624E+07;-3606370
7,792881E+08;-1,046261E+07;-3612144
7,795925E+08;-1,043253E+07;-3617309
7,798628E+08;-1,040581E+07;-3621896
7,801011E+08;-1,038227E+07;-3625938
7,803091E+08;-1,036171E+07;-3629468
7,804888E+08;-1,034394E+07;-3632518
7,806423E+08;-1,032877E+07;-3635123
7,807715E+08;-1,0316E+07;-3637315
7,808785E+08;-1,030543E+07;-3639131
7,809652E+08;-1,029685E+07;-3640603
7,810339E+08;-1,029007E+07;-3641769
7,810865E+08;-1,028486E+07;-3642662
7,811252E+08;-1,028104E+07;-3643319
7,811521E+08;-1,027838E+07;-3643775
7,811693E+08;-1,027668E+07;-3644068
7,811791E+08;-1,027572E+07;-3644232
7,811834E+08;-1,027529E+07;-3644306
7,811844E+08;-1,027518E+07;-3644324
