R;P;T
3,26250657302019;7,7920319676835;2,9959812222524
3,42158198739983;14,2869620166652;6,87939539704118
4,32166769743131;22,3243744565105;10,7740459805092
5,33307756703427;26,0506763410076;7,43408454075442
5,94810748062368;30,1276343271585;8,05611308800297
6,12534410018714;34,8683588712643;9,52471393825281
5,175043148724;35,3428530222037;10,4285748630089
7,10529537649086;32,9035500106417;10,6168262683282
8,31231028750584;44,5245494665236;11,7964286931612
9,33494442232114;49,3034936468095;14,4511608787814
9,53813532996267;43,4794705629098;13,2749526863255
8,82923588309066;54,3147077474375;15,1829943962833
6,31339279993199;46,8814835555715;12,3150647745251
7,47998882963344;55,0372967509548;15,8502264919368
7,8936073911567;60,8010384362313;16,7164427859521
7,71928027253454;52,9201848186648;17,7150117723376
7,44190643956811;55,2161314053714;17,8619136907828
7,88637964109439;55,5231322809909;16,3975373386722
7,52069019505647;56,4800915031735;17,0628532410156
8,14003081458149;52,7287552764285;16,5133623994343
8,05979170572066;54,7794343389244;17,7258167793378
8,90132896504295;58,6359773792956;18,2894821222041
9,69782926813711;60,4986659990512;20,2762332628756
10,5137052281978;62,855318321274;20,2987061856571
8,93169801322399;57,8183336985709;20,3259938800451
9,98482167723503;61,3683735560374;20,915820105786
10,7952965439769;63,8043391192975;19,8404418070744
9,78952974786717;67,0502313625556;20,4042877986933
9,40901685349105;61,8050260606904;20,7664170651351
11,2853942772795;67,754870906263;22,1075772034056
12,0578951001813;65,2339666585633;21,9039925872427
12,2244067640831;64,9585898010238;22,1920284600491
12,808437173514;69,8137256092069;23,6853896874397
13,3094913195025;64,9855827116451;23,2476496774743
13,7345505841116;69,4623653854084;24,5942058238536
13,7921623266444;69,5348589298449;23,8634289456267
12,7572231511977;69,4096022762582;23,9998862082258
13,4354611664039;72,2480943225445;23,9032706253806
14,8132809271734;63,7611414447217;24,2457740610465
13,0250561523416;71,7976603457798;25,0219666454591
13,2687375920695;65,8309979352633;23,1008541306421
15,7589691743111;72,3833652166777;24,6629733690287
15,581816926222;69,8086413121357;24,5325800126738
15,0096580821353;74,6792742143446;25,1453701219953
15,5111039275608;75,4518208561032;26,2731487773011
14,8575095115418;73,3965376245047;25,3169329385498
14,9487071915639;68,1201565113117;26,0997247263527
17,255276591462;71,7071720856075;25,7011322679385
17,3894717536987;70,6290708013403;26,9493954984365
15,9838445411357;72,3511082501516;27,5448218793986
17,1017631499871;74,3678462983606;27,6911891247757
15,3198118273674;77,0172189610447;28,7590119444941
16,5508609136935;70,9338559969252;24,8820156976533
16,7341451985282;71,3251231241503;26,9536791156675
16,6078662014212;71,246742028137;26,5019745044134
17,4489464040041;70,1687177913288;25,0265536470301
17,2707766060475;72,2937754865555;27,1211779094301
17,5471684309479;73,4035208911945;26,1246316651144
18,0471991936832;71,972874284421;24,5625306535064
17,7207250876892;72,1088820194348;26,4260767725665
17,9569054796926;74,4094541748946;25,5440356269432
17,2020420734971;73,1773219474481;25,6947151692049
16,6158170739791;71,4215540345829;27,2621169357939
15,5594023539226;73,5834570485531;25,8766494412752
16,8140709153669;76,4708605906549;28,0100216469163
18,3997202843324;77,5473223187076;26,9389236598481
17,4900537632682;75,1155091255163;25,5434189283184
18,37943650515;75,3600811108003;25,0843995563226
19,9957435552271;73,3756933458458;27,1399925363617
18,3988970317628;76,8818022507504;27,6167208528305
18,2715711155756;72,9133826334932;26,6282528324579
17,5191851173093;77,4957087222141;24,906684189771
17,8221196341824;72,9004304214422;26,7449281062985
18,7940669124854;78,8073764749907;26,8297119840663
20,4914291403365;75,3670191149948;27,0054903855699
20,1652850606434;76,1493046770177;26,6550889937156
21,6973917556336;75,2948633505186;26,9339009559094
20,3326794374826;78,5473740516238;25,6450761167435
20,1376247359507;75,6162590180794;27,7469772459388
21,3252508875568;75,0334241782087;26,9580619251163
20,2963491502821;77,7406575782081;28,1663722064052
21,4772959225423;77,0558671804893;27,8320146561337
22,4020219529451;74,891631653694;28,4907152940416
20,6683750820911;77,6248796209735;27,7508785792679
