x,y,z,r,phi,theta

-963546172,601885,-723367892,841243,-163839009,007869,14318,20118,11256
-964912499,034224,-723346488,281271,-160266416,588113,14325,20138,11254
-966295735,823262,-723324610,741325,-156500490,695682,14332,20159,11252
-967567617,529697,-723251817,114882,-152900922,004912,14338,20179,11250
-968787243,857434,-723128185,913816,-149097743,596543,14343,20200,11248
-970129055,968125,-722816104,588358,-145307761,176058,14348,20221,11245
-971251224,627468,-722641266,510247,-141479553,139529,14352,20242,11243
-972427698,835492,-722227480,983172,-137654488,76812,14355,20263,11240
-973521148,489769,-721762947,784177,-133812901,382807,14357,20284,11237
-974599211,086208,-721298018,259224,-129964711,09355,14359,20305,11234
-975593912,501591,-720782498,728325,-126101198,946532,14360,20326,11231
-976505026,820081,-720216507,522282,-122223237,751592,14360,20347,11228
-977423072,487476,-719650277,993526,-118152527,319335,14360,20369,11225
-978233801,66265,-719033734,855166,-114255839,890317,14359,20390,11222
-979118427,964659,-718178081,446838,-110174494,674507,14357,20412,11218
-979828171,147148,-717511210,590609,-106260715,840967,14355,20433,11215
-980541477,583308,-716555351,655401,-102154951,287936,14351,20455,11211
-981236693,727178,-715599492,699134,-98044970,970194,14347,20477,11207
-981845337,071947,-714593809,263833,-93924309,3096847,14342,20499,11203
-982452915,193957,-713588232,925735,-89611788,0537786,14337,20522,11199
-982887037,319197,-712483325,165976,-85472215,994135,14330,20544,11195
-983318182,644749,-711378737,554532,-81141936,6116769,14323,20567,11191
-983781428,801329,-710035655,472818,-77003303,3871078,14315,20589,11186
-984035219,501037,-708832656,545807,-72658271,5134636,14306,20612,11182
-984335048,593893,-707391512,919537,-68317025,9741836,14296,20635,11177
-984557200,36337,-705901626,921926,-63781165,2888394,14285,20659,11172
-984745128,801393,-704412548,850291,-59433413,4220577,14274,20682,11167
-984784350,502159,-702825714,95249,-54888582,6000311,14261,20706,11162
-984934737,078001,-701050866,431286,-50351404,6866033,14248,20730,11156
-984923047,577388,-699178912,90353,-45807439,3412902,14233,20754,11150
-984753793,76652,-697497427,57504,-41258924,667806,14218,20778,11145
-984696155,555788,-695341478,378437,-36528808,8545476,14201,20803,11138
-984478929,244691,-693376325,673042,-31795773,340238,14184,20828,11132
-984096799,815738,-691315362,658962,-27061750,8088082,14165,20853,11126
-983755310,475649,-689019130,725231,-22144832,8905513,14145,20879,11119
-983315258,63542,-686676774,660657,-17230695,9339679,14124,20905,11112
-982776470,125022,-684288582,618389,-12320567,0526515,14102,20931,11105
-982270909,467122,-681666502,609911,-7228316,13756456,14079,20958,11097
-981463356,709477,-679139327,623828,-2141029,04205134,14054,20985,11090
-980684279,318777,-676379353,824559,2937866,76755522,14028,21012,11082
-979930386,502533,-673387362,324746,8196971,05227393,14001,21040,11073
-978872239,511954,-670491664,757199,13444273,3336006,13972,21068,11065
-977833684,999675,-667365222,707085,18868927,0546035,13942,21097,11056
-976616812,425635,-664148564,377843,24278760,574065,13910,21126,11047
-975347942,141744,-660655340,21524,29674972,6941448,13876,21155,11037
-973892026,297449,-657073903,406659,35239149,4910291,13840,21185,11027
-972441171,561911,-653265813,90545,40975894,4455121,13803,21216,11016
-970608890,344937,-649510626,167971,46679917,0202988,13763,21247,11006
-968898961,850386,-645344757,001927,52558354,906124,13722,21279,10994
-966916211,78581,-641048211,862658,58589319,7328541,13678,21312,10982
-964727469,101624,-636669204,885582,64771833,8069392,13632,21346,10970
-963307239,959416,-633787396,401343,68573988,65403,13602,21367,10962
-962154402,837792,-631328075,472353,71644902,3811918,13577,21384,10955
