x,y,z,r,phi,theta

-831861999,363562,-202587831,014201,487953563,464825,11604,23763,9013
-834316951,023981,-202775618,624953,489178590,087069,11636,23762,9011
-836667345,588992,-203129895,805981,490341122,721043,11667,23761,9010
-838946641,170757,-203465782,6554,491460842,553549,11697,23760,9009
-841260245,657059,-203613780,304597,492599526,426127,11727,23759,9007
-843469055,72001,-203929906,910677,493675732,13036,11756,23758,9006
-845750203,741548,-204262432,395848,494793169,538986,11786,23757,9005
-847922256,424345,-204371021,622468,495845685,081246,11814,23756,9003
-850132858,070585,-204683882,047785,496919664,375585,11843,23755,9002
-852176746,338589,-204978543,071716,498114357,960848,11871,23755,9001
-854244691,633943,-205255052,478556,499103374,329329,11898,23754,9000
-856313170,308081,-205530693,334743,500091687,659613,11925,23753,8999
-858382181,966038,-205805465,595909,501079297,634391,11952,23752,8998
-860389550,838661,-205888343,277102,502251096,171126,11979,23752,8996
-862387651,432797,-206143768,573939,503195799,702076,12005,23751,8995
-866216668,524801,-206634968,953007,505207379,215672,12056,23750,8993
-870144182,207855,-207122885,357989,507050933,392183,12107,23748,8991
-873832322,477463,-207573365,869952,508975662,887894,12156,23747,8989
-877449760,269584,-208003645,47726,510857384,797996,12204,23746,8987
-880996452,755011,-208413819,588292,512696129,250221,12251,23745,8985
-884437732,555115,-209000181,088766,514471785,511969,12297,23744,8984
-887842740,926484,-209371163,869992,516224636,591828,12342,23743,8982
-891176879,202978,-209722311,601371,517934602,893208,12386,23742,8980
-894440104,824092,-210053719,750694,519601714,773616,12429,23741,8978
-897669450,859976,-210581396,095547,521247531,225466,12472,23740,8977
-900862673,365891,-210891101,883796,522870776,420549,12514,23739,8975
-903877844,760623,-211364830,276826,524389138,676445,12554,23738,8974
-906900086,353142,-211653056,414064,526142506,871893,12595,23738,8972
-909844654,563491,-212106764,66214,527617658,013983,12634,23737,8971
-912825250,898994,-212356913,428703,529112235,463481,12673,23736,8969
-915597675,508354,-212790744,750171,530719250,36723,12711,23736,8968
-918472332,937691,-213223354,944765,532150263,019811,12749,23735,8967
-921311128,457627,-213433893,257832,533559086,739162,12786,23734,8965
-923940651,090945,-213830108,768223,535081922,675315,12822,23734,8964
-926673214,648993,-214225166,79466,536427176,821554,12858,23733,8963
-929406492,995564,-214619067,278492,537771498,141551,12894,23732,8962
-931928590,114417,-214772103,619186,539230829,398956,12928,23732,8960
-934590989,582649,-215146541,002272,540532165,253743,12963,23731,8959
-937078068,878117,-215503271,571733,541970598,078071,12997,23731,8958
-939597370,677894,-215842343,183989,543187262,40363,13030,23730,8957
