R;P;T
49,9753005225413;96,2526314394848;42,9487092160496
31,5776701951345;74,8318221194499;26,8740361400036
28,5568834315679;76,3482489628475;27,0020797063565
26,1832709450662;67,6495804976064;24,8488305723362
25,2564311594689;68,5660242953182;24,0478630843957
24,012009951205;65,7143764178033;22,7421745513688
22,3661786378526;68,2591169345062;22,8528734996697
21,0876921141935;72,7435267003163;24,5278568061336
21,0026569229657;63,8304761224543;23,8129597143981
20,4812340145863;65,7538574647917;21,9935606450465
20,6720632038968;76,8820809120107;24,4036885799905
19,7869263573374;72,2126794506487;24,1875953170861
20,5446571603024;72,9308192065171;24,7241741071128
17,9407432212231;70,7405515946466;22,6971559710124
16,9143273339844;70,8843605993967;23,2991569106365
18,2650465157836;73,3890719871564;23,9274691271066
18,6899820952106;66,1967403766097;23,7062093594179
17,9707476561663;73,4999135707015;24,2382813633439
17,4794981766457;69,1108050237214;21,8205191059676
16,2390093156596;68,6171429445144;22,7973277689538
16,1168013934956;63,5141758680378;21,9734057480818
15,1420212433163;64,1982828129129;22,7631770047996
15,806784942147;67,4277333026188;22,1663309952493
15,5414912994052;66,2356342816019;22,280895851283
17,2620238551569;69,7139921845304;22,9922710025704
16,2673838049781;65,2927582462423;22,6998442798824
15,9599181273169;66,4712900234602;23,1140014010564
17,1290531238751;63,233553569116;21,5000431087826
16,9064639500615;69,0594738949126;22,1678994523911
15,5872105367958;65,4608202167558;21,4268414387955
15,2652841624341;65,1369719263692;22,1750891527345
15,4688509928015;62,6689470143564;21,4912630142965
15,2812803858245;62,1312276463712;20,6574759085101
15,0855852156282;63,8667209295819;22,3453332418801
15,1692914040821;59,8515565906692;22,098217555997
15,0826311620842;60,3885918050779;21,4555618915195
15,8846320486949;61,4493946668292;22,3244139036486
15,5678522426637;62,0541433879488;22,0812983578687
15,1038139838117;63,1227493439957;21,6180441838177
15,6713826575846;56,7285821928605;21,6154279926969
14,8087962414603;61,1850650479756;21,9781294599786
14,0962011454535;57,7241614396785;20,6728208734503
15,4209112947764;61,1873218643207;21,2625033776739
15,8021775412117;59,1904096608129;21,3176087257505
15,5662795396245;60,7894075011642;20,4543646045343
15,470217439016;61,8504904989376;21,9496686168386
15,3218934499599;59,8528027503041;22,1940855237492
14,2343754922224;56,5298455973886;20,7253604208523
14,9593337128851;57,7325649788198;20,3934631544998
15,2352615659241;54,3110730138294;20,2450499420385
14,9460406559158;55,3195794091203;20,5619595223399
16,5593295950756;56,5663751049517;21,0915513037082
15,1617109112325;59,7697921242627;22,5584541816439
15,8499332301038;56,2898219532557;20,0150345625237
16,1726456334005;56,0440434060184;20,1726858368334
16,2094068163302;57,8128027690452;20,6067661510932
16,1336924450586;56,0479040125239;19,5370197978666
14,9855231667801;55,9306410862773;20,225890071587
15,4394782079922;54,8606726759348;20,1817194078046
15,2875777035606;54,5212273975466;19,3342898883367
14,4154433338363;56,2044688759447;19,555569213592
14,6401989085702;56,9686746817897;19,3044271183577
15,347447094341;53,9156045169963;19,170813189973
14,6230075100921;53,2149162108182;19,5950647001311
14,376784307671;54,8147548972965;18,6432448684145
14,3256110796626;55,2892038451164;19,757045828207
15,4518446554036;55,6213621370753;19,5737259009647
14,9722357309007;53,8975119936192;18,9009948004677
14,75042738811;52,922014503056;18,8113164746031
16,0475079417895;53,2627551637186;19,0142023771477
15,8729367339922;54,8383323483624;19,5114784102259
16,3762911369017;52,2539637121858;18,7817406959066
15,5702648122184;53,5450374387586;18,0582209122493
15,1761489670543;50,7844840056112;19,1821548104477
14,7296084573586;53,9001875619792;18,4124952411741
15,5732335308841;53,5211414047191;18,6470951523933
15,4224211186575;53,6521734607608;18,5085637308586
16,4142264503969;52,7655384955453;18,2522845683393
16,0756703640996;53,3889822939484;17,9521990600918
15,6730947981075;52,9365899461003;19,4018101057764
15,9283045671886;51,5867982132133;18,4830463397402
15,4739078741133;53,3521520942834;19,4337479968291
16,360959076149;53,1036171603279;18,693390762674
17,2532595474807;51,4592107923912;19,1678525712958
16,8857916556893;53,6727029983981;18,9780692162609
16,2278944054572;50,1519820080736;18,6553349323485
15,2186673659709;53,7532452807392;18,3335460528957
15,4025732479914;51,0121762347051;19,118652205297
13,7486962043696;48,1907036504596;17,3749764759265
14,1515000286063;47,1076809711727;17,2481674939247
14,2467807037169;45,3328292175787;18,1602254709272
14,531085320694;47,8313436454072;17,9610933134698
13,2138655795465;47,1641361481002;16,971758827699
14,4791313522239;48,9032754989607;17,9349628230997
13,9023394137898;48,0058218080259;18,3817926786129
14,987664475261;50,0223327039206;18,5706271382767
14,7674997668946;49,1013859488069;17,1256618392726
15,1369485913292;48,9364443986793;18,6040020418439
15,0053933975212;46,8621676802088;17,2874467131745
16,3381143355879;49,5488670125948;18,2667681238202
14,5371375357633;51,2249921700613;17,9672715366005
14,2340410477338;49,8833151794791;18,5286080268454
13,4621987208713;47,0301457129025;16,6964355276157
13,8588849353819;50,660916041152;17,1362488689647
14,4906089758978;48,4319268213061;18,4210375072769
14,6515661389567;48,815258250277;18,2688997299832
14,0710725237734;45,2095119445846;17,2894870516705
13,9291554960676;51,4362831510549;17,5271234953923
15,2643668977642;48,6883604713818;18,0693595048633
15,7773566749716;50,7666949227453;16,9947982626914
15,0487625002637;47,9667335426191;17,8973044067821
14,8714907081347;49,3896762293439;18,2344883567298
15,9181702966921;46,0498320749133;17,1999632746499
16,7417752246939;46,6383836548902;15,4929860092746
15,6598111569427;46,1863452997613;18,4050770237061
16,0293439674686;46,3669556585895;16,2582302685935
15,1483695749034;49,6817174371108;17,1752411987665
16,4182660696097;48,0944274121913;16,3095825859444
15,8695387648147;46,0501180779908;18,1595140980468
15,3256364746132;43,9333873657283;16,2006484100621
15,6193119441168;47,741518548761;17,1725739192709
16,6922442760203;44,7135739038781;16,7150315054994
16,416743107767;46,8773614209678;16,0814553166853
15,814187377836;45,0176628418519;15,2883572566232
16,0928982584843;46,7533742759214;15,8871018095673
15,9862141542031;46,1606575080818;17,0857459247516
16,1418059043856;45,1315501072064;15,9557077899756
16,0923885158555;47,1253131724334;16,488516960876
14,7897173694571;46,7636067113899;16,0145721932208
15,6002348211981;48,3570414854967;16,9128464467215
15,2102065533919;50,4179821496307;17,4910079767467
15,7591089107929;49,5400385039879;15,8572577569497
15,926405702389;48,7268095453119;17,6114584910205
15,6080229702501;46,4792318742455;16,2753070844867
16,165815396953;48,5808161369582;16,0435381419341
16,4724558280663;49,3110044509158;15,8977328560835
16,4010262423228;48,1214550802644;16,2592761690884
17,2987086611109;44,5109858021099;15,9742962784486
16,6805810440815;46,4825987867105;16,9332444766307
17,0830585904683;48,0786628036796;16,4036945666362
16,6798801849112;47,3885329805591;15,659321336227
17,4508108589819;46,4644327467048;14,9951656487724
17,3847743672134;46,3537073570351;16,0826911278746
15,4620264801471;46,6176400220056;14,8547680166687
15,6879601869841;47,0382730537104;15,9785919809304
15,2984422171291;43,0774972126452;15,5381062310586
15,9945717471682;44,7922004038591;13,9662932940333
16,9336049110252;47,8526575443801;16,335251478521
15,0408917685664;48,5149347374329;15,5095375844512
16,4826540093104;43,7717486833381;14,9600702864573
16,395031936652;44,6456660098128;14,577689556802
16,1417279958716;48,9675420919831;15,4858096368159
16,9910141806444;45,0228218286845;15,6102730947633
15,4281732931202;46,644624615584;14,2821727100565
15,8309164785727;46,9639826255448;14,7198775127945
16,5876843839932;45,5701691113291;14,428040721977
16,1588502875832;46,609857638683;15,17342921811
15,9603903104298;47,0098950699719;15,2979341058975
15,4282254186425;45,9951064619356;14,4959514791003
17,148437659714;42,8962754116552;13,3082337582803
16,4974603495715;45,2016929384917;14,8075010961093
16,3058248445672;45,1792684159892;14,2366395854594
15,8893807608929;44,9661677814454;13,7243824821591
16,4989348349871;44,1265048289303;14,7829519382801
16,4960405450888;39,9766103778693;14,341567520001
16,6892790012451;42,4882812429323;15,4654638916399
16,5940038495242;43,820229070882;14,7470512381361
16,8662760916979;43,0206187082405;14,4545056572267
16,2113034464864;39,6323619480353;13,379835152248
16,2376011906622;36,6520735836113;14,134751689783
17,2240041576343;39,0121360546476;14,6419877095476
16,670479379716;41,6567582860688;15,0727153139944
15,9291139030445;37,7143758251805;13,4291873339326
14,207883204534;38,0205627595417;14,2754707778012
15,2627342754004;40,4629629810103;12,5384875884442
15,8063043199883;38,7505289131179;13,8185834710537
15,6998561406479;40,7054763423005;13,4007512179344
