R;P;T
9702,5758545998;22793,8008097456;10224,9578117692
9310,70660803097;19690,3328618013;10142,6644782356
9488,30373157048;22230,4069793133;9925,99889005273
9128,67088189216;19672,2329298108;9933,45732685777
9246,21392778952;22055,2193176267;9544,35285145998
8643,17380460844;19466,2256277947;9207,0612122183
8873,05049854386;21871,211047576;9318,51485174501
8203,22488466298;19211,3390402637;8892,99672071087
8562,00217443836;21658,2850805429;8987,49222849752
7759,78369305124;19361,0575411375;8568,9949369938
8115,98940369836;21173,364864936;8613,64027105923
7560,26487569651;18722,4571925421;8357,59494090607
8132,69816390059;20850,9010227688;8232,14927216656
7737,31477800148;18417,7312636501;8355,52780444724
8164,46845332572;20408,9557109223;8091,351346609
7622,63423250318;17674,596302965;8174,7909664909
7942,43506348282;19812,4689798368;7885,2780824782
7669,75039531197;17358,3160751481;8004,89761561895
7806,59822234078;19584,9032543465;7730,99521984868
7543,26328096043;16938,573837211;7655,7141012104
7799,93899139737;19089,665650922;7590,81113246976
7241,7074127331;16725,9901691774;7348,61160737101
7593,79068677355;18388,1750159511;7435,29898420958
7230,11946193958;16419,4101654653;7382,22880027267
7352,49493408806;18348,5363416357;7487,19385012013
6924,0997951245;16548,2226785167;7379,25126932612
7054,65225883414;17828,725312833;7257,63946721929
6794,24206739698;15904,3293038486;7254,93741126141
6837,65735889626;17464,1851857503;7181,88122870457
6633,61816910002;15586,4696102735;7063,21606186824
6798,47732898744;16859,9016840364;6982,55863267823
6519,84825529756;15253,4497774873;6916,88471939604
6623,55058896192;16386,5927752775;7044,56689596353
6512,47026119672;14689,856037641;6735,31430635833
6507,24989121908;15970,6678178132;6714,94649227615
6403,63704648796;14234,001263979;6647,58774727558
6512,24459873241;15557,2823136151;6666,18544309823
6287,85260616001;14345,8551471444;6480,04264707036
6460,9167794944;15498,5242455173;6811,6223392067
6305,29323555726;14284,1711805505;6440,45086553731
6189,82330026326;15387,5345382533;6578,93711304118
5930,77229389334;14143,1340291825;6171,34954717754
6043,64177385144;15110,6649483593;6377,03659018292
5729,10226973381;13884,9952950484;6081,17466293569
5941,94726709568;15080,6782861767;6272,10098743559
5651,83525675681;13864,1769467501;5820,4166197474
6023,97740736406;15099,3181482455;6091,45220977403
5509,29950557505;13786,1468263436;5819,98981788492
5768,04759110091;14752,3816243952;5980,13013201083
5420,42915395087;13509,6176793097;5640,34749683983
5651,16614647326;14658,1836929764;5831,04161992902
5257,20577470519;13051,509699973;5329,70865296522
5523,09738160637;14119,6131548708;5487,09570673893
5215,57034046147;12796,2745885221;5144,87202932999
5020,74218666945;13716,4186575968;5299,18633001082
5095,43107783236;12699,5498471765;5144,50097929974
5102,76008894213;13484,1749369303;5207,87656654413
5196,26198017126;12565,7694009882;5033,79955075436
5134,28554460433;13580,8868607466;5248,1791405907
5226,1322777906;12243,3257985982;5243,36401953659
5115,61933845554;13316,352835088;5187,24467138527
4901,38886628815;12492,3553314131;5063,24714538543
4957,00650970721;13441,8327252279;5140,62099693662
4906,10910245649;12476,7634787912;4829,72511468223
5013,02960973929;13402,4063927643;4952,37258834208
4703,94755254123;12066,7331951699;4673,18950149296
4761,05831942191;13043,5640093486;4828,83442056576
4486,89018997804;12144,2608710657;4663,80884423996
4632,55156863659;12883,4651612539;4790,73072142258
4339,51264653917;12017,7432678351;4500,69012308682
4572,06754056626;12786,9459907628;4627,25604646907
4278,48049180968;11691,4910171621;4292,93070154471
4449,56027003841;12454,3685092668;4496,3060737518
4017,65291364786;11452,5330955163;4008,59802004165
4516,33233459198;12389,1401012679;4427,20892492715
4111,99377724639;11387,7805740324;4067,29369281025
4338,35358375892;11879,7960888758;4153,26279930988
4114,17865652454;10931,5477801719;3874,15998544255
4114,33491566478;11496,2517883765;3869,28837489026
3795,0203028958;10523,5836847488;3653,88802371843
3922,55285944409;10885,362266371;3833,32951542139
3770,86355410047;10038,8202491982;3603,81763546108
3796,22354909834;10554,0651927379;3504,49118230797
3753,04013711972;10103,9845748259;3634,59868572238
3669,17256743908;10510,7007705031;3551,97150395328
3704,68680301613;9920,73193921993;3528,98624686269
3653,91006893168;10354,0657206641;3600,00469894914
3579,18179625356;10002,3863389426;3466,08672667378
3605,86795501659;10454,7782078452;3538,26261803746
3464,72150357233;9825,77257880237;3276,52263542472
3526,52748716961;10224,2312650164;3494,43812922164
3506,48778105921;9900,72908585979;3389,74113755226
3617,13794755456;10291,953818694;3436,94235862995
3451,35216809518;9555,88724956564;3316,74331510645
3360,95555667082;10013,8795581244;3273,77086032042
3202,37715882797;9379,09945086552;3196,93430167005
3088,3759076177;9649,58216763583;3126,36642168419
2898,94958616105;8829,41702307094;2790,02503287315
2831,96681503796;9241,82487996884;2857,0418153245
2764,65051888301;8603,5748047234;2584,13430144505
2667,73307915582;8628,19824400737;2652,52670549712
2559,32240875577;7662,15679935783;2431,07796331458
2545,27133219721;7959,74816302982;2550,46747173312
2486,68659686913;7403,15905384386;2391,30081433562
2649,97223323654;7754,27144800074;2569,38960241907
2609,71978254365;7048,37277115454;2398,91095730574
2635,46128728213;7383,10800476049;2584,18818915852
2748,3387688753;6600,43038087796;2375,29471359662
2758,68094070943;6976,62439337748;2567,25822234154
2597,22968438978;6306,98488866139;2397,49998083941
2892,55913698788;7062,4626898032;2596,88522795187
2528,39605812232;6415,44532967885;2551,22169701417
2753,27322232319;6828,12229129339;2616,99234226033
2469,94791792226;5999,01794466366;2380,22915593619
2499,09341809716;6375,59749285825;2554,05778151792
2228,14207379361;5383,93407065141;2100,92130113747
2390,70118798246;5896,11627023745;2224,86168420702
