R;P;T
1418,3931640625;1339,65438842773;580,881938552856
1494,28596496582;3382,66640625;838,59714050293
1299,81213378906;4650,45971679688;1247,68184204102
1852,66673583984;4147,78839111328;977,250701904297
1401,2447265625;3579,47150878906;701,363162994385
1415,71240463257;5152,45145263672;1501,91463623047
1557,24034423828;5309,3759765625;1144,80151062012
1000,47781066895;2329,65917053223;510,665608978272
984,981608581543;1742,02590942383;448,053851318359
947,625787162781;2338,52066040039;601,323596954346
1085,37407836914;2627,21486816406;701,167401123047
953,241616821289;1960,23935546875;340,888573455811
767,524784851074;1764,78739624023;605,068731689453
1368,14849243164;3700,27573242188;675,820988464355
889,965124511719;5006,97465820312;1547,04084472656
1426,69994354248;5287,8208984375;1076,26486816406
1114,83603134155;2170,98565063477;597,970623779297
661,855085754395;1333,28840332031;747,559606933594
1510,39147033691;4652,06267089844;671,669616699219
1086,267578125;2000,85200805664;774,566464233398
1323,29663696289;3020,80416259766;637,316018676758
1046,24455566406;2138,79538574219;873,714868164063
1142,3091583252;2569,35449829102;596,70615234375
1372,87231445313;5209,01647949219;1411,5895324707
1154,88787841797;3948,1515625;717,601617431641
1116,34839477539;4527,05532226563;1064,6296708107
1288,25284118652;4559,78037109375;1229,95983886719
1270,35715942383;3009,01959228516;423,967712020874
689,697882080078;3992,2139465332;1643,74938964844
1298,6576171875;4121,13493652344;554,081734466553
1143,06384887695;2626,85397949219;624,789976501465
773,795623779297;1902,94917602539;1021,39737548828
1247,33771286011;1752,55666503906;515,086395263672
1362,87723388672;2374,68919677734;638,36781463623
1091,5324672699;2535,74795532227;1031,42444458008
1751,80960693359;4079,18780517578;729,392932128906
1384,00001220703;1636,01584472656;771,132916259766
1877,96717071533;4854,73100585937;1450,16732788086
1439,33044433594;3215,78814697266;567,375035095215
1666,95446166992;3269,23168945313;805,235589599609
1379,25884094238;1103,44892578125;625,824383544922
1144,63410949707;1436,29138793945;452,186168670654
1925,75588760376;4888,17412109375;1301,45649523735
1213,95493164063;1491,61897888184;597,620140838623
1160,78104248047;1757,70509643555;515,386602783203
1498,61692352295;3139,3603515625;1091,95193786621
1581,43896484375;3089,19721679688;1056,6185546875
1594,1758934021;3906,01482849121;1011,05694580078
1637,94295654297;5394,65517578125;1479,45363769531
1787,337890625;4223,53505859375;1095,2147315979
1398,84007415771;2153,15483398437;387,637060546875
1581,66336975098;2394,94696044922;999,959774780273
1833,94466552734;2923,14232177734;927,593151855469
1529,78920288086;1975,82468261719;568,726358032227
1399,34858551025;2959,89018554687;653,997116088867
1679,4901184082;2788,4486328125;1051,45367431641
1590,32959136963;1951,09038085938;655,086511230469
1488,45189247131;3625,01350097656;960,450967407227
2076,05764160156;2713,49866943359;664,25538482666
1500,41934204102;3434,21058654785;1056,56498413086
1852,29688720703;2356,27586669922;819,064672851562
2358,95224609375;5086,17387695312;1135,61515808105
1381,8295715332;2512,01127929687;609,578306007385
2271,24803466797;3994,71538085937;821,840078735352
1805,5504699707;1884,79841308594;430,203216552734
1735,21895141602;1656,96188964844;673,271282958984
1883,11245117187;3064,07177734375;700,431842041016
2572,98392333984;4798,11818847656;1208,85002441406
1883,39685058594;1478,33772277832;643,327719116211
2076,21366577148;1693,58383789063;425,497906494141
2925,39534912109;5970,8509765625;1376,79030761719
2142,09235839844;2748,49992675781;733,453311538696
2545,88533630371;4670,72614746094;1027,35173339844
2136,64620361328;2727,50241699219;568,08480758667
2260,84245605469;3040,58316345215;924,643497467041
2239,76475830078;2757,51906738281;574,538604736328
2299,39133300781;3850,53989257813;987,397003173828
2424,78754882813;2590,8792175293;504,391321563721
1919,56602783203;1827,18157653809;778,945416259766
2361,93666992187;3190,45908203125;796,6318359375
2087,11801757813;2231,75717773438;377,585760498047
1636,28125305176;4590,127734375;954,564199066162
2005,99014892578;4773,22827148438;1009,13146362305
1820,93094482422;1606,40605773926;517,065134429932
1851,86868896484;2095,81021728516;545,279669189453
1979,60943603516;2499,23674316406;413,655599975586
2375,43173828125;3754,27810058594;863,445693969727
2006,64568481445;2485,03811035156;576,853116607666
1636,18740234375;2591,81201171875;799,473190307617
1962,17701416016;2926,8574432373;589,377044677734
1900,23826293945;2442,51654968262;595,56580657959
1205,02506103516;2552,84064941406;701,076058959961
1641,51514892578;2146,21480712891;398,736493682861
1485,46496582031;1972,03008728027;385,125186157227
1232,55147399902;3452,04807128906;1065,81256103516
1724,25364379883;5207,12768554688;1054,95534057617
1295,23684692383;1346,36942138672;383,182657623291
1305,06597595215;2841,78928833008;1118,51066894531
1536,03033447266;3231,80454711914;670,580937194824
1496,10396728516;2584,77670898438;578,812670898438
1056,03425617218;2328,57990112305;799,377160644531
1120,76302337646;2771,43858337402;580,984017944336
1006,33553771973;1992,57482910156;620,276084899902
907,72963104248;2106,15817871094;698,177802276611
1312,57091369629;3641,20424804687;735,89697265625
1271,40521850586;3609,02138671875;682,535662841797
941,379729652405;3481,5125;1175,54898681641
1335,36684570312;2791,47594604492;642,172125244141
927,140765380859;1691,61662597656;435,860211181641
852,586761474609;2749,20356445313;650,594442749023
890,393696641922;2786,31529541016;642,14775390625
686,898120117188;1688,35582427979;661,033767700195
838,940835571289;784,159625244141;401,330294799805
769,979164123535;903,344921875;367,648174858093
969,022296142578;2188,93275146484;337,90576171875
1042,16105957031;3576,85432128906;680,560073852539
781,722479248047;2270,8260925293;821,880237579346
902,827151489258;1994,31619873047;439,036392211914
1058,0880859375;3342,78496284485;973,730145263672
982,732795715332;2257,74002685547;598,028604888916
1043,30010056496;2259,97497558594;491,732865619659
876,66789855957;2145,45333862305;785,898217773438
1057,35817871094;3362,38132324219;728,543035888672
1214,74887695313;3181,00415649414;1002,92406005859
782,144484043121;3697,04487304688;641,321887207031
1260,59802246094;1460,18718261719;738,388925170898
1147,09032592773;1062,16537475586;507,156081390381
1674,4146484375;4553,04096679688;1103,06044311523
1126,8684928894;1496,90237426758;655,777697753906
1246,76248168945;2868,37446289063;726,145976603031
1563,08888549805;4094,8740234375;1029,16915588379
1141,54421691895;1972,91605224609;378,53348236084
1271,86376647949;994,806402587891;639,007421875
1189,75358886719;2273,31109619141;933,425257873535
1764,38840332031;3323,23517150879;708,193347167969
1145,92876930237;1608,05926513672;778,004290771484
1426,637890625;1454,47289428711;294,339301300049
1609,10905151367;3748,38927612305;700,841946411133
1264,71919555664;2361,28582763672;712,382302856445
1377,87671813965;3703,78040771484;935,715563964844
1026,00844621658;950,103802490234;505,38717956543
1442,01566162109;1844,08851318359;198,356228637695
1262,89992980957;1738,83997802734;657,131787109375
1275,08636474609;1329,28074951172;400,216160583496
1639,43996582031;2274,42515869141;254,288955497742
1124,72054443359;1498,71549072266;643,183032226563
